text,label
Jasně pro vyvolené když někomu energie ubývá a někomu ne nemá vůbec smysl dál hrát hodně smutný,0
to je luxusní vůně :-),2
"Dobrý den rád bych se zeptal, kde si můžu stáhnout aktualizaci na t-mobile televizi",1
můj dobře vybavený muž.. :o),1
Romčo už jsem si to taky říkala :(,0
pan Novotný je pěkný vůl :_),0
"Dobrý den, kontakt na mě je 724767404. Předem děkuji S pozdravem",1
ano moc voni pouzivam uz dlouho .. tak 2 roky nikdy nezradi,2
"Škoda,že nevyhrál hlas lidu..",1
Moje oblíbená :-),2
pořiďte si telefon za 7 korun a upište se na 2 roky...prostě FÉR nabídka...,0
Protože Praha je z*urveně velká pro 1 runnera,0
"bude nám chybět, ale určitě se má dobře :)",1
"ooo...moc děkuji za podrobné info:-) takže pro sebe už jen vždy testery a jako dárek ""netestery"":-D",2
ale Romčo - nebuď kousavý :),1
Anebo může to mít 5 sekund čistého času + na konci znělka s nabídkou Fajnovek?,1
"Děkuji moc za informaci, snad se podaří sehnat, je to nejúžasnější vůně kterou znám a nikde není k dostání :-/",1
já jsem si říkala že jsou tam jen dva kupony..jsem už myslela že mi blbne mobil:),1
přijdou i nový reklamy? :),1
já ještě ne ale mám plánu ho za koupit..bude ještě v prodeji??díky moc,1
"Dobrý den, volejte 4603 dokonce ZADARA :D Přeji krásný čtvrtek",1
děkuji )))* aspoň mohli napsat že je to moje fotka :D copyright :D,1
Stačilo by něco trochu na Moravě aspoň. :) Ale jinak super záložka cestování.. to se dá jen chválit.,2
míša a ríša nebo hudební duo:D,1
krkovice z ostrova Krk :-D to mě složilo..,1
Nejlepsi je stejne chleba se spekem..,1
"Zlínsko-Vodafone síť je zaneprázdněna, O2 jede normálně.",1
"jsou ty skleničky stejné jako na obrázku, nebo mají tvar ""plechovky"" jako byly loni a předloni ?",1
Nemůžou ti prckové jak lezou po vajíčkách těm nevylíhnutým v těch vejcích nějak ublížit ?,1
Udělejte Mc donald v počátkách :D,1
38 minut do záložky :D,1
ano narodil se v říjnu a jeho porto sme mohli sledovt na kamerách.,1
že je hned po zimě :-),1
Přesně.. Já jsem pěkně v pelechu.. :)),2
a kdyby člověk neměl chřipku :((((,0
to se to nevyprodalo všechno včera? :),1
"Ne, nevadí, jen ať se vyjádří i další uživatelé, než můj příspěvek zneviditelní. :-)",1
"pořád doufám že dárky přidají,na to jaký mají odbyt ,by to pro ně neměl být problém",1
No uplně:D Ted' to půjdu asi do gymnastiky vyzvracet:D,0
krásné kočičky... přejeme hodně zdraví !!!!,2
při čekání na načtení si aspon pustte náš neschválený remake :D http://www.youtube.com/watch?v=wjChfJ0-85k,1
Přesně tak....hospoda v praze U Houbaře :D,1
"Taky mi to nejede, nestalo se mi to dnes poprvé, stejný problém, jako Míša...",0
"Už ho mám doma a je tam opravdu celá škála různých odstínů jak očních stínů, laků na nehty a rtěnek...vyberete si",2
Asi ne :D moje má všechny čtyři :D,1
"jj podivej - naschvál jsem udělal stejnou chybu jako ten o2 guru a hned to řešíš taky :D myslim že to nepotřebuje více komentovat, fail",0
ale mohla by na léto aspoň slevnit...!!!v některých super je coca-cola levnější...!!!,0
"také moc děkuji ID - 1652751296 za bodíky, čepička se zadařila. děkuji moc.",2
lahvicky jsou uzasne..:) retro :D a jelikoz je to limitovana edice tak pro ty pomale uz proste neni :),2
zajímalo by mě kdy jse mi přičtou body,1
na Pankráci se mapa taky sekla :( ... příště by to chtělo kvalitnější gps,0
"Taky tam budete okrádav všechny, co příjdou?",0
si snad udělám vejlet z prahy :D to bycvh tam byl cca za pul hodky :D,1
"Koukám na to z domova, Chrom bez problému, Explorer tady a běží mi to i v Mozzile. Tak nevím, nejspíš mají lidé starší verze prohlížečů.",1
já ci lvíčky :-D,2
"a já měla za to že mam v háji telefon,no snad to už nebude mít dlouhé trvání,tak vydržme",1
Díky za info :-),2
Lepší než masáže a liposukce :D:D,1
"jj, používám ji už roky...nemá chybu !",2
jednoznačně Karl & Egon,1
děkuji a budu čekat :) Lukáš,1
dokdy budou sýrové týdny?,1
"Ahoj, chci se zeptat.. při tarifu O2 kůl když mi zbydou volné minuty na konci vyúčtování jestli mě přejdou do dalšího měsíce, dík za odpověď",1
A hlavně s cenzurou za ty prachy neberte to :D,0
"A jsou i šetřiví, po vybrání dobrot se do hlavolamu i obléknou:-)",1
to překvapení se dozvíme dneska?,1
víkend už je naplánován... :-),2
"Já tiskárnu mám,ale barva došla. Ha :-(",0
"to je nejlepší pití od doby, co se začalo vařit pivo!!!!!!!!!!!!!!",2
hmm..frajer fakt užívá jsi to :Dheh,1
V jizerkách je líp,1
Krásné narozeniny škoda že tam nebudu :-( <3,1
"Jsem jediný, komu při přihlášení do systému nejede scroolování v historii odeslaných sms?",1
Stane se .. Čekal jsem pohotovou odpověď včéra.,1
"co musím mít, abych to pivo měl za tu cenu?",1
v opravně,1
dala bych si kávu a taštičku:))),2
to je pohodička co,2
",kolik ještě kousků??",1
Ono to jde i z webu jenže tam mi to píše tu větu :(,0
":-D super tak Ritter Sport mléčná,nebo bílá s kokosem ty jsou mňamozní :-)",2
Copak to je za zvíře?,1
Muzu se zeptat na kdy mate sjednanou výhradu odnášky? díky,1
zkuste to dát na www.kupon.cz,1
MMmMM :D hned bych si dal,2
Kubí jsi šikovný :) gratuluji ti :-*,2
ale bude to ještě na dlouho....,1
K Rakousku se neblížíme a nikdy tam nebudem. Ale máme šedivky a na nich se dá dost ušetřit.,0
za mě to problém jistě není,1
hvězdičkovou kofolu!,1
pepsi je lepší :P :D :D :D,2
"Market Kitty: vsak jo. Zato nevegetariani obcas vypadaji, ze by sezrali snad i hovno, kdyby se to odpocatku veku „proste“ jedlo.",0
nemohli si vybrat líp než jareda :),2
Tak to byl super dárek!!!!!,2
"Héj, medojed nejvíc zvíře :) ... když jsem tam byl tak tam fůrt lítal sem a tam :DDD",2
to by mě zajímalo:-),1
Dobrý den vyhrál jsme u vás bomboniéru milku adresu odeslal a nic mi nepřišlo??,0
nevim jestli se na to dá 100% spolehnout..,1
zrovna si ji dávám...,1
Tak jsem si dobil kredit (300) poslal SMS s aktivací...a nic...že by to mělo být naopak?,1
Rozdávám radost....,1
Tak to zamrzí:(((,0
ja mněl 52 000,1
"Tak najeďte na Milku a tam vás to navede přímo na tu soutěž ;) Je tam napsané, co musíte udělat :))",1
"Mně včera přísla od VDF SMS, že mám za předchozí zúčtovací období zaplatit ""-41"" (slovy mínus čtyřicetjedna) Kč :D",1
pěkná pračka!:-),2
jj stačilo děkuji,2
"fakt dobrá,asi koupím,provoněla jsem si zatím profil...sdílím",2
činaní oba dva....,1
"Ahoj Martine, čekám, že mi dáte vědět japa je to s těmi bonusy. Jsou to již 4 dny, já jsem na ten rozdíl přišel za 10 minut......",1
Z něčeho musím mít pěknou postavu:p),1
"vedle postele,na nocnim stolku - rano me budi",1
"ani v práci, ani odpočinek, ani ve škole, doma s přípravami na pouť ;)))",1
"ne, raději bez příchutě.",1
"Ondra Muchka : není to spíš myšleno, že už máš telefon z prvního kola?",1
Drahá do toho by jsme mohli jít co :D,1
nasdíleno :-),2
Brno nějak stojí...,0
ja to zkousela od 6ti hod asi v 8 hod mi net naskocil,1
byli jste tam v rámci kontroly dodavatele vyzkoušet? :),1
"To jako že budu mít dvojnásobou šanci nevidět vlka hřivnatého? :) Ale ne, kecám, posledně jsem měla štěstí :)",1
"A lístek byl vydán až po stížnosti s tím, že Zahradní salát byl zaměněn s Hranolkama...",0
"""musel jsem utratit všechny kredity z kola štestí"" ale mám.",1
Parádne :-)))),2
"Já mám taky dost rád kofolu, dávám jí přednost. ale cocacolu si taky nedpustim po jídle nebo Joshy :D",2
"A, vidím, že O2 si našlo novou výmluvu pro vysoké ceny, zákazníci jim moc využívají neúčtovací časy...",0
"Dobrý den, chci ukončit smlouvu na dobu neurčitou a přejít na twist. Musím si sama nachystat výpověď, nebo máte formulář na pobočce?",1
A kde kupon dostanu?,1
Hruza!A pak se k nim nejde ani dovolat,0
"Aháá,tak to je možný:)..měla jsem to vždycky se stejnýho Mc..",1
"chybí mi písmenka E, X, O, T, I, C",1
"Tak už zase v síti nejsem, nestihla jsem si ani zavolat. Laskavě tam zvedněte svoje zadky a koukejte s tím pohnout!!!",0
ajá zas nic...:-(,0
jenze takhle to vbc nevypada ve skutecnosti,1
Jeroušek Petr: To jsi teda pamětník...,0
Tomu se říká Velký třesk ;-),1
tak to se ale musíš narodit už na lyžích a ne jen trochu potrénovat,1
a kde je nějaká sleva slevomate?:),1
Každý den nový úžasný obrázek! Dnešní pozadíi pro TEENAGER SLEČNY 21.5.2011: http://www.guglik.cz/teenager-girls/,1
Taky díky.,2
"nahocte ponožky, sandále a icte pařit!",1
Vychlazená nemá chybu,2
Jde tam i zaplatit faktura za volání?? a doufám že to není za poplatek!!! A proč není platba faktury i z bankomatu možná (KB),1
"já to smé,je to podvod a mi co posílali jako první máme kulové,ponaučení pro příště",0
Zvířata..... a jak se k sobě chovají hezky :),2
hmmm takže asi nic no :/,0
A kdy v Jirkově :-) ?,1
"nádherná svěží, letní vůně...maximálně doporučuji!!!",2
Me by mozna stacili rakousky ceny :D lol,1
"Kdybych chtěl být ošklivý, tak řeknu, že v pavilonu opic, ale spíš to bude u těch lachtanů... ;)",1
"jojo jeden stačil, děkuji moc!!:)",2
Už ani nejde měnit tarif v samoobsluze :-(,0
"nejlepsi, ze pri pouzivani chytreho telefonu ve skole Vam ho ucitel/ka sebere :) Takze nechapu smysl aplikaci :)",1
"Já ne, protože na něm mám budík a mít ho v dosahu, tak ho zatípnu a spím dál, takže musím vždy nejdřív vstát a pak se podívat na mobil :D",1
"škoda, škoda, snad zase čekat na další soutěž a doufat, že stihneme být mezi těmi nejrychlejšími",1
"opravdu nádherná vůně,ale dochází tak snad Ježíšek přinese :-)",2
"Dáte sem fotky z celé akce? Chtěla bych vidět, co Vám tam lidé nosili. Děkuji",1
"Bohužel, ani jedno se nám nelíbí :o( páně Cihlářovým linorytům ani jeden z nich nesahá ni po kotníky...",0
ale děkuji,1
"Jasný, je to koloběh.. Těžko tomu zabránit, vím to. Ale mě se žije lépe s vědomím, že kvůli mě žádné zvíře zemřít nemusí, asi tak :)",1
ČD Tarif 2 to stejně nemá.,1
"a nejen zloději, ještě k tomu jsou arogantní :D nejhorší společnost, s kterou jsem kdy něco vyřizovala!!!!",0
krásná vůně...mám ji od sveho miláčka a on ani nikdo v okoli si nestěžuje jak vonáskuju,2
"to bych valil 20km/hod., abych si to za ty prachy radne a dlouho uzil :D",1
kofolu zdarma pro všechny co tady napíšou :D,1
jo dobrý akorít mě sere ta hnusná melodie mě se ta písnička nelíbí od neckáře má teda daleko lepší,0
Kdyby Vám radši pořádně fungoval Můj T-mobile na webu!!!,0
Kde v brně je ta akce 19-23hod Mc menu 1+1zdarma? diky,1
"Proč ho nemít? Nabízím 390minut, 150sms za 390Kč. Cena i s DPH.",1
"my měli na akci točenou ze sudu a přez ""kostku"" a taky to tak bylo.. a tam to nehrozí když byla 3dny stará :D",1
"už se snaží, ale ještě se neudrží",1
"Aha, Soutěž se koná v době od 7. 11. 2011 do 31. 12. 2011, a to v celkem 54 soutěžních dnech.",1
"Souhlasím, nejlepší ve všem :-) Jen tak dál",2
V Brně jsou restaurace? Já myslel že tam jsou jen vietnamský stánky :P,1
Festivalová guavová kofola je výtečná!,2
to jo to je hodně málo:(,0
"Tak,už jsem fotku nahrál,za 0,3 vteřiny,ale odměna nikde,dík jako :-)) Ještě chvíli tak se mnou můžete houpat :-)))",0
Jsou krásná. Přeji hodně štěstí,2
jini operatoři jsou ješte draši tak si běšte k tem drahem,0
Štěpanov u Olomouce!!!,1
Jsou výborný :),2
Zlepšovat určitě jde i nadále .. Třeba u všech tarifu nabídnout tarifikaci po vteřinách. Lukáš,1
Další cesta jak ze zakazniku vymlatit dalsi penize :) ale neboj u vodafonu se toho jeste dlouho nedockas :D,0
musí být prasátko :-),1
"halo halo, nefunguje služba nahrávání! proč?",0
také mi to nejde,0
"spaly, jedly, hodovaly My ženy",1
Tak pak funguje 112 přes jiné operátory.,1
Něco pro Simonku...,1
krásné rááááno!!!♥,2
a ještě vás při tom uvidí celý Václavák :D,1
"Tak sice se přihlásím, ale pak mi vyskakují jen hovadské stránky s chybama. Fakt super...",0
"A co to znamená chytit? Když po něm metnu dlažku, tak muže zdrhat jak chce :-)",1
já už jdu taky abych mohla koukat ráno :),1
Tak teď jsem z toho jelen :D. Jaktože 2Kb/s = 16 kb/s? :D :D,1
"By mě zajímalo, jestli T-Mobilu už konečně došlo, že ho nikdo nemá rád:D",0
je něco podobného i pro symbian?,1
"Není zač,zbyly mi a vám snad poslouží k dárečku.",1
"Diky. Je pripsan. A kdybych se neozvala,mam nejspis smulu,co? Pekny den.",1
"spíš by mě zajímalo kolik lidí už stojí ve frontě, nemá někdo informace z předních linií?",1
"nenašla jsem na stránkách FB slevomatu...škoda, ne? :-)",1
Jaká bude kompenzace ????,0
:-)) O2 Guru to rozlouskl.,2
"řešil jsem nedávno podobnou věc, dnes jsem již spokojený u konkurence )))",1
hned bych je brala. ty sou úžasní. no jaro je konečně tady,2
jak zjistim puk kod sve karty.jestlize jsem ztratila veskere potrebne kody?,1
tak mi pošli jednu do Ostava-Polanka n.O. a až mi to dovezeš tak to vyhlas v rozhlaso.,1
"Co znamená hlaška,která mi příšla?... PRÁVĚ JSME VÁM ZRUŠILI ORDERMLI ? Hezký den,Vodafone",1
"roll u meka je hnus, wrap u kfc je taky hnus, nejlepší byl cca před deseti lety Mc´ITAL",0
"Martine dobrý nápad...založíme firmu na sběr a prodej duší,hmmm? :o))",1
Lenoro a Lukáši - nakonec můžete jí spolu a mít to celý se slevou a navíc novým zážitkem:),1
Jen aby to byla kofola :D,1
v soutěži je hodně podvodniku stejně stím nic neudělaji ...,0
"S kofolkou navěky, zalezem do deky :))) ať je teplá nebo ne :))",2
"Jenom bych se rád zeptal jak je to s tou odpovědí, už je to týden a stále nic :)",1
Dobrý den nejede mi wifi v mobilu samsung wave Y potřeboval bych poomoct Díky.,1
"Zítra jdu do zoo se synem ,kamarádkou a jejím pejskem.",1
mozem jednu otazku preco to je nuda plaz a ona je v plavkach ?,1
Gratuluji! Ať se daří.,2
tak to je super...zítra se k vám chystáme...:),2
Také se těším ;o) snad to pošta stihne co nejdříve ;o),2
Hledá se Martin z McDonald's Na Příkopě byl tam ve středu 18.8.2010...Nejsi tu???,1
Kurňa onehdá jsem tam jezdil často a jěště to nebylo :/,0
"prostě se nejde umístit na prvních 3 místech, když ty první u toho zřejmě sedí nonstop ...",0
Škoda že nikdy v Mc nevypadal Tasty takhle jako na fotce a to i ostatní sendviče...Na obrázku úplně k sežrání ale v reálu úplně jiný :D,0
"NIC NEFUNGUJE .... chtěla jsem se podívat na vyučtováni , změnit tarif cokoliv - všechno píše '' UŽ JEN CHVILKU '' ;)",0
Miluju Mekáč!!!!!!!!!to je upe boží!!!!!(ale KFC je lepší xD),2
"slovo ""FÉR"" s k vaší firmě fakt nehodí, natož tombola ..... FÉR není okrádat zákazníky.",0
"CHybí mi 3 body, nezbyly někomu? Díky moc - 1534006066",1
budu všechny,1
Nějak vám jdou To se mi líbí dolů... :D,1
"Taky mě píšou smsky a pak mát internet pomalej a nebo mi strhali kredit, i když jsem na netu nebyla..",0
"už někomu přišel e-mail s oznámením, že vyhrál? my stále čekáme :-/",0
ale já mám na mysli konečné výsledky z 1 kola,1
"Aleno, O2 Guru. - pro ty co si kod ze SMS už smazali, ze stránky http://cp.o2.cz/ccg/ už vygenerovat znova nejde ??",1
:D doma udělam lepší pochal :D,1
"O tu sračku? takzvanou ""zabiják IPhonu"" haha moc vtipné :)",0
"dneska sem ho měl a žádná sláva to nebyla, alespoň že to nestojí svět ale jen 35Kč............",0
Jak na to může někdo zapomenout? :))),1
Spíš: jak se z toho pije???,1
jdu stahovat...,1
že by to přeci jen dopadlo:) pravě jsem se chystal odejit :)),1
také se mi dneska odpoledne načetly body a mám objednáno Milko děkuju,2
Tet jí piju..:DD,1
"To jsem ale fešák, co? Obdivujte mě!!! -)))) moc hezké...",2
"Jo, automat je zdarma ale přepojení na operátora je zpoplatněno. To je jen u t-mobile. Prostě jinej gang!!!",0
"Jsem myslel, že nic horšího než změna internetbakingu u KB mně dlouho nepotká. Ale T-Mobilu se to s novým webem podařilo...",0
Je to vůbec dobrý????,1
Václavák. Významná? Jsou tam odborníci na data.,1
Ja stále nič...,1
protoze jsou v karantene ;),1
<3 miluji tu vůni...,2
Tak tu asi v Anglii nesezenu :-(:-D,1
Kde leží Trója? Někde mezi dvójou a čtýrou...,1
Slevomat : no koukam je to chyť a vem:( lepší by bylo chyt a pust. :) ale přesto doufam že štička stale někde prohání rybičky :)),1
Nepřišla mi žádná zpráva.,1
"Pokud telefonicky, tak dnes mezi 16-23:30 nebudu brát telefon, volejte až zítra po 9. Díky.",1
"Není to úplně ideální, ale běží to :-D :-D :-D :-D Tohle mě pobavilo",0
4tý den a pořád žádná odpověď od Vás,0
já sem tu včera večer taky sedela 2 hodiny a poslala víc jak 167 vyznání a nic :/,0
"Ano, tuto informaci máte ve specifikaci tarifu, nicméně o kus níže máte : Volné minuty 80, sms do sítě O2 : zdarma.",1
"Dobrý den, potřebovala bych poradit s modemem, jestli to půjde.",1
"Né jen v Zlínským kraji, ale téměř všude dál do města :-((",0
"Kdy taky dostaneme NEOMEZENÉ volání do VŠECH sítí a NEOMEZENÉ sms za 750Kč, tak jak to nabízí TM na Slovensku??!!! :-/",0
"Vlézt mi na kapotu svalnatý chlap, nebo polonahá holka, ženu je vidlemi:-D)",1
ahoj všem Strávníkům Mc Donalsd se připravuje nový sedvič a nová kampan,1
milce přeju tu stále výbornou slaďoučkou chuť!!!!!!!!!!!!!!!!!!,2
vše nejlepšííí,2
nedam ti nic ty jen zlobiš,0
Krásný obchůdek- VŘELE DOPORUČUJI!!!!!!,2
A potom že jsou zvířátka blbí......,1
"k čemu jsou svítící kondomy, proboha?",0
"Jasně, je to kajmanka supí :-)",1
"Opravdu myslite, ze mate lepsi nabidku? Mam 1,26 Kč/min a 0,3kč/sms. Az ji nabidnete tak pak se muzeme bavit o cisle :)",1
"Měl jsem v pátek, takový divný a bez chuti, zatim vede Crispy, ale ještě bych zkusil Beefa...",0
"Mira: jsem rad ze to dela, ale kdyz akce tak vsude.. ;)",1
Podle mě je to podvod,0
20 minut po půlnoci už nebyly:(,0
"Jojo, to řekla, škoda že v T-M nejsou chápaví... :-DDD",1
pořádný vepřový řízek! nebo bůček a k tomu pivínko :),1
"Klasika neklasika, prostě pěkná vůně, lehká svěží, vznáší se kolem, do citrusova a tak čistá! jen zlevnit by ještě mohla!",2
"Mc je GOOD, ale lepší (lepčejší:) ) je pro mě chutově BurgerKing",2
"Zdravím,zvažovali jste vstupenky do divadel i v Ostravě?Do Prahy to mám přece jen daleko:)díky",1
"..úžasné vůně,krásná fotka...",2
nádherný mazlíček......,2
"V Praze 2, kousek od I.P.Pavlova, byla jsem tam často :))",1
každýmu ráda vrátím :o),1
platí to i pro Prahu?,1
"Pište do zpráv co potřebujete, mám tu pár písmen, tak bych vyměnil nebo prodal.",1
měli by být 4 :),1
"jo jo,britky,jsou jim jen 3 měsíce",1
hele dělj si srandu z někoho jiného jo :-D,1
to se bude dětem líbit :-),2
Dobrý den Prosím nemate někdo10 bodu navíc na tabulku pro děti nepričetly mi vše Prosím čisloje 1768263327 prosím Děkuji moc,1
Kači to nemusím se zájezdem :-),1
Stejne to takhle hezky vypada jen na obrazku:),1
"Děkuji, hezký večer",2
"Chtěl bych se Vás zeptat, jak se dovíme, jestli jsme vyhráli přívěšek nebo ne? Děkuji za info.",1
já jedu :-),1
A já je ještě minulou sobotu viděla jak řádí v pavilonu.,1
"Co máte s tím kolem štěstí? Točila jsem - opět výhra - a opět se mi žádná nezobrazila, už po třetí...",0
dát do ní rum:-),1
"momentálně žádný tarif nemám, SIM kartu si stále dobíjím... je tedy tarif jediná možnost, jak snížit ceny?",1
taky bych si jí dal ale jsem v Milánu takže si dám pivko....,1
"Je to tak, mobilní internet Vodafonu je tragédie samo o sobě, pokrytí 3G je tragické a teď ještě toto.",0
Tak jestli to nakonec nekončí ve spamu vám... třeba nějaký spamfiltr pro potížisty co otravují s reklamací :D,1
"sakrble, to vypada fakt vypecen. Kdypak Slevomat nabidne slevu na liposukci? :D",1
Vlastním a funguje skvěle....,2
děkujeme za pěkná pouzdra na pastelky.dnes nám dorazily.,2
objednán :))),2
Děkuji za informaci,2
a šlo by nějak zjistit jestli ho nemaji v kamenem obchodu O2 v Hodoníně??nějak se nemohu dovolat na prodejnu..díky ;),1
mila Milko tak u koho bylo tak jak ukazuje Zlatka tak k Vam udaje dorazili?,1
kdy ja budu mit vanilkove pchase doma ?,1
děkuji moc.Ráda se zastavím na prodejně v Č.Budějovicích,2
"mám ""blbý"" telefon - holt vrána k vráně sedá",0
"taky bych něco podobného ještě uvítala, ale spíš půjčení aston martin, lamborgini.....",1
"Ano. Pokud chcete kartu s kreditem, stojí 150 Kč a můžete si ji nechat hned on-line dobít za 350 Kč.",1
":))))) čím víc škopků, tím líp:))))) žádný kredity, chlastat se bude:)",2
Co kdybyste sem dali nějakej pořádnej telefon cooo? :D,0
"rád bych se zeptal, kde máte kupony číslo 1 a 2?...dostanu na to odpověď?..:-)",1
kdyby to nebylo tak drahý :D :D :D,1
To je nám líto. :-(,0
jéé vy jste zlatááá ! :-) děkujíííí ;-),2
Asi nebudeme do toho motat firemní rámcové dohody.,1
A odpoved nikde asi tam z tech usilovne pracujichch specialistu nikdo neni... :D jsou fakt trapni,0
olala konečně i pro nás chudé:D,2
Netopýr bez křídel :o),1
"Když řešíš nějaký problém a oni ti slíbí, že zavolají a ono nic, tak tě to akorát naštve",0
"Co je pravdy na tom, že bude McDonalds ve Žďáře nad Sázavou? Díky za odpověď ;)",1
Ted jsem byl pro tocenou do dzbanku :),2
"obal je krásnej, ale skořicu teda nemusím...",1
"Nechutná mi, zbytečně vyhozené peníze",0
no tak taky tedy vydržím do zítra..,1
To doufám ;) !,1
Tak snad aspoň ta slečna potěší mužské oko :-D,1
Jiří Ježíšek se právě asi učí na zítřejší zápočet z angličtiny..;),1
Aplikace se kmě teď nechce načíst v žádném prohlížeči.. pouze běhá kolečko a nic,1
se vám řekne :D,1
zaběhnu to někam vyzkoušet a uvidím jestli mě to porazí :),1
"gratuluji :-), pro mě je nejlepší ta velikáááá tříbarevná :oD",2
lední medvěd,1
bude v buducnosti nejaka zberatelska sutaz?,1
kdo mi poradí jak aktivuji službu kde jsi po netu ?...jinak brej večír .-),1
to je rozkoš.....!!!! :*,2
"i ta bude... brzo... :)) Cítím ve vzduchu, že se něco chystá..",2
Kolik nocí nad tím strávil grafik? :D,1
jsou náádherný=o) asi si teď oblíbím želvy :DD,2
"Ano, vybírají se stále.",1
"můj soutěžní favorit, hlavně složením... :o) tu organzu indécence závidím :o)",2
"Dobrý den, jak mi bude účtován pětiminutový hovor do sítě TM, který zahájím v 6:59?",1
Proc se tech predatoru tak bojime...jsme na vrcholu potrvniho retezce ne???:-D,1
"Kolo štěstí už nefunguje? To je dost škoda, i když výhra byla jednou za uherský rok... :o)",0
"Zdravím, sháním písmeno L vyměním z O,T,E,B,A,M,C,P,I.",1
Ti co píší že Coca-Cola je přeslazená sračka tak ať se kouknou zezadu na kofolu...ma víc cukru než Coke,0
Preji též hodně štesti a hlavne zdraví všem zviratkum i pracovnikum,2
tak to jsem zvědavá :-)))),2
ve freeshopu a je plny cokolaadky :),2
a mi osobně jste na twitteru odpověděli za 3 dny a na FB ještě kamarád čeká - musel se připomínat v komentářích pod statusem,0
tak to vás omlouvá :-)))),1
nejhorsi je ze v čr za jednu hodinu 13 zemře 12 se narodí a + 5 přistěhovalců,0
dobrý den jabych potreboval kdybyste byla tak hodna chybi mi ještě 15 bodu na čepičku Identifikační číslo: 1768263327,1
často z tama obědnávám a super,2
Prý se mu tu nelíbí. :D,1
Antoníne tomi je úplně jasný a nebude jich málo a co potom v dalším kole,1
"No tak Olomoučáci, šup šup! To tady nikdo nejí sushi nebo co??? :) Chybí ještě jeden, tak do toho, ať si můžem pochutnat!",1
Dávám si ... ale z PETky .. :( čep je nej :),1
mimochodem sem z plzně a vubec v plzni žádný signál krásné probuzený mnohokrát děkuju že se mi nikdo nemuže ani dovolat!!!!!,0
Vodafone má nejlepší ceny v ČR,2
"no volat jim nebudu, dal jsem podmět UOOU tak uvidím",1
jak to vypada s vysledkama už jste nějaký vyřadily? jen se ptám,1
"alebo kazdych 15 min, vsak mi robota stoji =D",1
Ještě nééééééé!,1
jahody a ovoce...nejlepší ;-),2
Ano bude nám moc chybět,1
Soutěžní otázka: Kolik omáček je v ceně při odběru McMenu č. 5 s devíti kusy Chicken McNuggets?,1
A od té doby se cena SMS vůbec nezměnila =D,1
"Caltoo z ledních medvědů nemohl spustit oči a nos:),u nich a vlků semu líbilo nejvíc:)",2
joo mám ji na stole .. a je moc dobrá,2
"já myslela, že tady jde víc o zvířátka než o češtinu......",1
"Tak Budějovice, Liberec a Zlín přeběhneš snad za 10 minut celý město sem a tam, to nemohli vybrat nic menšího? :o)",1
Chtěl jsem se zeptat vyhral sem tu mobil ale ještě nepřišel tak sem se chtěl zeptat kde je chyba,1
radši nechávám celé obaly :)),1
taktéž děkuji moc za opověď,2
"velká gratulace všem,co se o ZOO starají...",2
Blanko to tam sice napíšeš ale automat nebo co to tam maj to přepíše na jiný příjmení víš,1
"jo v Německu to už sice je ale tady za 100,- to asi moc nepůjde nebo že by byla cena zase 45,-",1
"vždyť to posíláme min. 4 už přes 2 hodiny, tak to už by někdo musel mít.",1
kéééž by Karlovy Vary :-(,0
"ano, pokud se o2 vrátí k politice TELEFON ZA KORUNU :-)",1
"Mně se zdá, že možná každou chvíli.... tak nějak se stále ošívá a olizuje se... tak žeby už? :o)",1
"Adrianka je propagátorka T-mobilu :) Má odvahu, ale nemá munici. Ani mít nemůže :)",1
a taky do Brna prosím prosím! :-),1
Tak výsledky jsou zveřejněny :P,1
možná vyměnit modem :),1
"Děkuju za odpověď, ale příliš jste mě nepotěšili.",0
Nebo teplý mlíčko s medem a skořicí :D,2
"No jo, vsak to uctovani 1+1 se musi necim zaplatit, propojovaci poplatky klesaji, minutove sazby rostou, co vic si prat.",0
já jsem na tom stejně.....,1
"Ještě bych potřebovala vědět, zda lze jakákoliv hudba v telefonu nastavit jako vyzvánění jestli ano, tak jak? děkuji Skleničková",1
"a jak je z fotky poznat, jestli tu sušenku nemaj lidi třeba v puse? :D",1
Brno:co takhle kus pořádnýho masa a pár pivek? sedmichodové menu mít nemusím:(,1
"Bohužel mobil, který jsem si vybrala Sony Ericsson Live with walkmam už bohužel není.",1
":D myslím, že si nikdo z kofoly nemyslel, že by těm fotkám někdo uvěřil, ale neva :D tady jsou lidi bez smyslu pro humor, tak co chtěli :D",1
Hlinsko-za koupeni 3 cokolad :),1
dva kupony sou podle mě hodně málo,0
"skvělé, těším se, kvůli Vám budu muset sledovat nabídku i na dovolené :-)))",2
"Koupím skleničku s náramkem či samotné náramky,pište do zpráv,děkuji za Vaše nabídky :))",1
"Kdo chce jeden bodik, napiste",1
Bude na toto léto nějaká super akce ? Prázdniny jsou tady ale nikde žádná zpráva :-(,1
"Obal pěkný,teď záleží na vůni.",2
"Tomáši - ti co vyhráli už mobil na prodejnách, se účastnit nemůžou ...",1
Tak brokolici rozhodn Kofolou zapíjet nebudu :oD,1
Děkuji za reakci. Složenky se našly v masně :D (Při placení mi vypadly z tašky). Mobil letím zaplatit a ještě jednou děkuji.,2
Skoti pod sukněma choděj na ostro. Holky maj tedy ještě co pilovat .),1
Přidávám se ke gratulacím.. :),2
