text,label
Noo to je stejně drahý když výrobní cena je 4 Kč,0
"Jde to k tarifu Zero? Proč spoustu služeb nejde k Zero,když je to paušální tarif? Například Nejbližší. Pro vás dobrý příjem,nebo ne?",1
"tak snad ji uvidim,az bude protoze se mi nikdy nechce nacist",1
"Tak jestli bude jen černá varianta v 16GB variantě, tak to tam nemá nejspíš cenu ani chodit. :/ Může se to ještě změnit a bude bílá 64GB?",1
"Pro pausalisty budou mit lepsi nabidku,snizi FUP:-D",1
Ta krabička je suprová dá se použít fakt na všechno jen kvůli ní jsem si začal kupovat Happy-Meal :),2
"Díky za info, pročtu si to :-)",2
no to je pěknej humus... nepřišlo to náhodou z Ameriky???,0
pouze pro uživatele samsungů nebo pro všechny?,1
Libor: Přesně tak;) Jen doporučuju ten den vypnout a zapnout telefon.,1
"a to ti pošta nedala? Mě se neptaly jak se jmenuji, jen že máme balík zdarma",1
Děkuji za odpověď :-),2
Jak se ma drahy Zadar?,1
Lenka Křivánkova : Neber to doslova,1
je krásnej...ještě že jsem počkala :),2
:D myslim ze Xiek bude asi dost malo :D,1
"Lad Mat - mě by se líbil, ale chce to ještě data.",1
"ted uz jo :d ja si rikal ze mi je povedomy,a taky kdo by si bral na pustevny psa se soudkem ze? :D",1
"Nebo CK Euphorii,taky vynikající :P..!",2
"prosím kdo má body navíc, ráda bych tabulky pro děti do školky :-)1621437754 i malý počet, třba se sejde alespoň na nějakou.",1
za 139 se pěkně nažereš a nestane se ti že máš za hodinu zase hlad,1
...složili se všichni příbuzní a kámošky?,1
To že jsi paranoidní ještě neznamená že po tobě nejdou!,0
a dopadne i s tou dřevěnou tyčkou uvnitř? :-),1
Důvod mám narozeniny:D,1
To jsou okatý parfémy !!,1
jani máš vysvětleno!!někteři ti sice přijali ale nezačli hrat a to se nepočita,1
Krevetový McWrap je to nejlepší z toho co máte momentálně v nabídce :),2
a dat je do auta za okno at jsou pekne teply :D,1
"A není to škoda, že nemají Kofolu? Tu já zrovna tak moc ráda ....",1
ani minutu neváhejte těšíme se na to každý rok!!!!!!!!!!!!!!!!!,2
jn :D a ten obrazek je opravdu trapny kdyz nejnizsi tarif mate za 500 :D,0
to je jasný Johny a Kvído!! :),1
kdy opravíte ty sms z netu? už je to docela voser;),0
neboj se s tím něco samo udělá :-P,1
":-( Pochybuji, že to zítra stihnu, když výhry jsou rozdané snad za 5 minut. :-( Za tu dobu člověk pomalu ani nestihne do soutěže vstoupit.",0
"tak se s tim už děvčata smiřte a snažte se dál, máte na to další tři kola :D",1
ÚPLNĚ TRAPNÁ SOUTĚŽ ... takové kecy co tam někeří píšooooou .....,0
"Nač opakovat dokola, že osvěží Kofola.",1
"My mame pevnou linku s ADSL za 520,- z toho je 400,- ADSL a 120,- za 300minut na pevne linky. To uz se da ;)",2
"A ještě na místech, kde se pohybují obrovská kvanta lidí. Doufám, že se vám tam ušlapou :P",0
"podívej se znova a pořádně, mě přišlo z banky normálně potvrzení, že to došlo",1
Ani mě to nenačtě,0
Dělaji si pr del ale z nás Zákazníku a ČTU je v tom moc rádo podporuje !!!!,0
"Život je krátký, tak běž a žij",1
už nejsou penály,1
"Krásný ""klučina"" žirafí :-)... A jak pózuje :-)",2
No dělá to napínavý jak kšandy...,1
"Ale tedy s masáží bych si dala říct, zkusím přesvědčit někoho hodného, aby mě dodatečně podaroval k svátku:)",1
"Smím se zeptat, kolik stojí takovy botičky???",1
"možná protože je to ""Obchodní značka"" ? ;)",1
A tu můžeme očekávat do kdy?,1
"Taky jsem si dala a na výlet až zítra , musím do práce !!!",1
na medvědy .-)),1
Svařená kofola bez ruma zato servírovaná bodyshotem!,1
"Když to bude na papíře, urychlí to přičítání, tím pádem výhoda pro všechny...",1
"ja chci tu sklenici, ale jen třídecovou, kdyby mi to nebylo blbe tak ji slohnu",1
"Došlo k systémové chybě. Omlouváme se za potíže, zopakujte prosím svůj požadavek později. - Potřebuje to ještě komentář?...",0
"A hlavně to bylo super, když se prodávala ve skle....",2
"no to je super nápad:-)klidně by bodlo i brouzdaliště pro děti:-)Chystáme se tam v pátek, už se těšíme:-)",2
"nejak se posledni dobou hlasi cim dal tim min lidi, a taky jich min hlasuje. neni to skoda, kdyz se hlasovat muze az do konce cervna?",1
to jsou krasný mrňata:-))),2
"moderní pojetí,má to šmrnc.........",2
"Dobry den, lze zajistit napravu??? Od 14.2. Nedostavam a ani nemohu odesilat SMS, jsem dlouhodobe mimo CR, dekuji.",1
"To bude někde v nastavení přímo v telefonu :) Rozhodně to není chyba u operátora, nejspíš v nastavení prohlížeče.",1
"Úsměv a dobrou náladu,své srdce...",1
a hlavně nádherná vůně :-)))),2
"Muzu vrele doporucit,mam ji doma a je vyborna",2
"ano, jeho specifikem je ochota zákazníku platit vysoké ceny za téměř cokoli, oblečením počínaje a voláním konče",0
už to tady bylo ale také se přidám: projet FUP na celej měsíc se stihnout za 10 minut projet.,1
"Barlog Jakub Pláteník..:"" mám stejný nazor toe aji u fotky ..... a nebo to ma jěn prázdne krabičky ....",1
Tak už jsem si rezervoval místo... Todle se nevidí každý den.,2
taky mám doma tohle,1
a mně o to víc :)!!,1
Mají zákazníci nevlastnící paušální sim také možnost vyzkoušet bezplatně internet na 3 měsíce zdarma?,1
zlevnili jste volání? :D,1
"Hmm k cemu maso, kdyz k tomu neni co zakousnout. :( Udelejte poradny snidane, kdo ma jist furt to same, uz to nemuzu ani cejtit, natoz jist.",0
"Mrkněte na exclusive housing na FB tam se soutěží o 2 lístky do VIP sektoru,stačí se stát jen fanouškem a mít trochu štěstí..",1
"úpa nejlepší by byla ta mátová,ale třeba i citrónová s černým pepřem:o).",1
Velká.Energie.Do.Rozpálených.Oblastí,1
Páni jsem překvapen jak rychle a dobře jste mi odpověděli. Váš nápad je opravdu skvělí budu vás chválit děkuju mus za radu a hodně úspěchu.,2
"poslala som každej aspoň jeden bod - až na Lucii - hlásí mi to neexistující číslo - ale možná je to tím, že to má jíť do česka:)",1
"a z toho právě oni žijou, to co vyberou takhle mimo, jsou hoooodně vychcaný .. . . . .",0
tohle se mi stalo uz v nemecku v dubnu ale byla jsem tam jen den tak to bylo v poradku ale takhle...,1
"osatky jsem trefila vsechny krome te druhe, ale myslim ze pro pripadnou vyhru je jedno do ktere to padne...",1
a pak ti mažou komentáře vulgární.. kde to jsme??? za bolševika se taky ukazovalo jen to hezký...,0
moc krásná vůně :-)),2
IPhone je na nic a ví to každý (normální) člověk.. Jinak jsem spokojeným majitelem LG Optimus 2X:),1
"Budu muset zajít koupit, vše co jsem měl jsem vypil :)",1
"No web měl šlapat 26.6 a já myslel že letos,jenže to nějak neklaplo :-( Tak počkáme už jen rok :-)",1
"U hry ""Chyťte šéfa gangu"" mám ještě možnost získat předplacenou kartu?",1
nejhezčí je jak se pofackujou a hned popusinkujou :o) ale ona je pěkná provokatérka....by zasloužila :oD,2
"Super, konecne to nekdo dal dohromady.....urcite se tam stavim az pojedu do rodneho Jablonce..:)",2
já mám jen 1 pro syna,1
"jo,takže když si přepíšu jméno fb na Ježíš Kristus a vyhraju,bude pošťačka na mojí adrese hledat Ježíška :D opravdu domyšlený :(",0
"Zakopanej Pes upřímně se divím,že jste ještě nezměnil operátora.Na vašim místě už bych to dávno udělal.",0
"..mokro,bílo a teplota nula..a zataženo s inverzí..",1
Super a za super cenu. KFC může jít napřed : ),2
Až na to že ta kofola je humus fakt nechutna.....,0
nedoporučuji hlavně upsat se T-Mobilu!,0
Jsou úžasní,2
krásná vůně:-),2
že bych se odhlásila a přihlásila? :_D,1
"Přeji, aby Vaše receptura byla tak stále výborná a všem Vaše čokoláda stále moc KOUZEELNĚ chutnala.",2
Stále problémy s internetem v mobilu.,0
to je dobra chujovina...tady znas chce někdo udělat ještě větši zavislaky než sme,0
"Dobrý den, chci se zeptat pokud bych chtěl u vás skončit a přejít k jinému operátorovi co pro to mám udělat? Děkuji za odpověď.",1
myslím že ne obalu od velké Milky mám doma plno a nenašla jsem e tu taky 8-(,0
Ták tedy odesláno a čekám na hovor děkuji,1
"já s rodinou taky....nikde si tak neodpočinu,jak v ZOO.souhlasím...",2
Některé mobily zejmena ty starší nepodporují nastavení pomocí sms.:-),1
To viš Ivoušku !!!,1
"ahoj, mam dotaz :D .. kámoši se vyfotili, ale mě se neukázalo, že to moje pozvání přijali...jak je to možné? kde je chyba nevíte?",1
brzo se přijedu podívat,1
"Moc prosím,pokud někomu zbyly 3 body, ID 1716406183,děkuji moc.",1
"Jsem nadupaný,namakaný speciálně vybavený!!Jsem Sony Xperia T!!Jeden z nejlepších...",1
"Na Slevomatu a pár dalších portálech ulítávám! :) občas se tam natrefí na parádní slevičky na dovču,papání atd.! Jen tak dál!",2
"btw, dejte sem poukázku na lahev coca-coly zadara a budu spokojen :-D",1
Taky bych chtěl pracovat od osmi :),1
"To se mi líbí, ale pořád nevím, jak to mám někomu poslat, nejde mi to otevřít.",1
a tak naplněnej :),1
když mi ho někdo koupí.. tak proč né ?:),1
přeji krásné ráno vám všem :)...chudáček jako kdyby chtěl to počasí nějak ukecat aby se zlepšilo :),1
dobře vy:-)))))),2
"Postojím tam klidně i 8 hodin nekdy i vic, at zijou crew z mekáče!!!! :-D",1
Moc děkuji panu Neubauerovi z O2 za pomoc při problému s televizí:-),2
"asi do toho půjdu tak i tak, takové foto se asi jen tak někomu nepovede vyfotit :-)",1
"asi budu muset zdražit koukám, to je šílenost!!!",0
jak již bylo řečeno. Slováci toho zatím moc nedokázali....,0
kdyby nebyla Praha tak z ruky tak bych se přišla podívat hned:o),1
nejsme sousedé? :-) každopádně khajuraho bylo dost v pohodě :-),1
V poslední době od Nokie N9 s MeeGo ( škoda že je ten systém po smrti ) a jinak Galaxy Nexus a EVO 3D za super cenu :),2
"Neplánujete dát mezi slevy slevu na pizzu Zlín, Otrokovice? Děkuji :-)",1
to je vlastně fakt ..,1
"Dobrý den rád bych se zeptal zda je u vás stále samec tygra malajského Surat?Jestli odešel nebo umřel,kdy to bylo?",1
pěkná fotečka,2
Děkuji moc!,2
"když už rozdáváte irobot zdarma, nebude na ně taky nějaká super sleva? :)",1
"Zase Voip, to je jako jabka a hrušky. Až narazíte na podobnou nabídku, ale v GSM, pak to bude zajímavý.",1
"Né samozřejmě nic proti, ale bývají tu prostě lepší ;-) tenhle mi přišel vyloženě hloupý.",0
tam bych nešel,0
"Že seš to ty, tak ti to za litr seženu .-)",1
:-) úžasný Vánoční jukebox... díky,2
"Stejný jako Orange Monte Carlo, což je brandovaný ZTE Skate.",1
"Dnes jsem ji poprvé zkusila, zajímavá těžší květinová vůně, mně se líbila. :)",2
Vanilková a skořicová kofola.:-),2
"Tak proc jste neodpovidaly,kdyz jsem se ptala zda nehledate nove lidičky :-D",1
"do hlavy mi lezou jen samé morbidní věci, nejspíš jí přejelo auto...",0
Ne. Chce to nepapouškovat nesmysly z jejich reklamních letáků a na druhé straně potrestat operátory za klamavou reklamu.,0
pěkne fakt pěkne,2
hj podle mě to bude čokoláda :)) :D,1
Kéž by to byla pravda a stálo to 20.. všude to stojí aspoň 25,0
"Ano, souhlasím....vlastní zkušenost.::)))",1
milane zaplatím ti léčebnu ?,1
v Tescu už je :) a je boží,2
Jo taky bych brala. :D,2
slevochlast akce :))),1
"No vzdycky, kdyz prisel mail, tak ten den to bylo v McD (pokud nebylo v mailu uvedeno jinak). Ocihnu dneska pres obed =D",1
"O nove kofole jsem psal uz v lete, kdy probehl focus group :-) tak jsem zvedav jak reklama dopadla :-)",1
mě by se hodily tři,1
je to sníh na stromě ve tvaru ledního medvěda :),1
zájimalo by mě kdy už vám konečně půjde web???na stránkách máte v úterý a to je dnes a pořád nic..už mě to začíná fakt štvát!!!,0
u mě taky nefunkční,0
"tak to je super... myslela jsem, ze se ten projekt uz totalne zabalil, ze to letadlo uz nikdo nechce :) snad se taky prijedu podivat!",2
"týýýý krááávo stará, eště savjetská výroba.....",1
nejsem fanouškem satelitů... ale pokud to půjde s O2 tak jak ted tak budu muset udělat kompromis,0
Kdy půjdou dole vidět průběžné výsledky ? docela mě to štve :D,0
"Ahoj Milko :-) je možný, že za dva dny hráčka této soutěže mohla získat 136 hlasů?",1
je já chci taky..:),2
O2 Guru mě kdyžtak opraví. ;-) a něco nabídne. Už je to nad mé sily. Hodně štěstí...,1
Mohla bych se taky přidat? Zkoušíme to už 4 dny a pořád chyba :( Lucinka.Mertova@seznam.cz,1
"Já bych ji rád viděl, je to už taková součást Vánočního období stejně jako stromeček a cukroví.",1
Asi se odstěhuju do Prahy..... ;) držte mi místo :)),2
Časomíra = nejvíc! :-),2
výhra bude fotografie z xbox 360 kterou si připíchneme na zeď :-D,0
originál je stejně nejlepší xP,2
"Pavle, je mi to jasné. Ale irituje mne, že organizace dokáže vyjednat královské podmínky a fyzická osoba může bušit jako hluchý do vrat.",0
božská fotka hned bys si dal :D,2
na straně VF ... už jsem jim tam volal ... :-),1
Nebude ve slevomatu nějaká fotokniha??,1
"stale se mi nikdo neozval s nabidkou smlouvy, mate uz tak hodne penez ze nechcete udrzet zakaznika?",0
děkuji kristýnko že jsi si na mě vzpoměla jsi zlatíčko,2
"Omlouvám se, ale už dlouho jsem nic tak trapnýho neviděl :-D",0
žádný strach.... každý den k obědu trojku dávám :o),1
"já nevytočila nic, snad příště. :-(",0
dvě slevy??? To je docela málo ne? :o((,0
Jak to bude s Nano SIM kartou? Dá se zmenšit na prodejně nebo si budu muset zažádat o novou?,1
"hmmmmmmmmmmmmmmmm, si ho užij..... doufám že příště Vodafon napadne, ať někdo dotáhne akvárko....",0
"Děcká, nebuďte hnidopiši. Já taky vím o co jde, ale nebrání mě to se zasmát. Dyk je to dobrý.",2
Co je to za nesmysl určovat v dnešní době nejaký FUP?!! A ješte k tomu nehorázne předražený??!!! Kdy už konečne přestanete okrádat lidi?!!!,0
Hezký :D Kofola cestuje všude :D :D,2
Taky Učko Shánim :D,1
Miluju jeho vůně ... zkusím i tuto :-),2
Souhlasím.. Taky bych Xperii S uvítal v nabídce..,1
Překrásné zvířátko.,2
a to bude jen v těch termínech k mání,1
plky plky...,0
"Jakmile mi kolegyně řekla,čím tak úžasně voní,musela jsem si ho objednat ;-)",2
dobrý den mám otázku...váš kolega mi nabízel tarif pro mě super ale ted když se zeptám operátoru o ničem takovém neví...jak je to možné ?,1
"mám samsung 7,5 roků dodnes a jsem spokojená-super :-)",2
"Smlouva na dobu neurčitou Mám volnost, svobodu a žádné závazky. http://www.t-mobile.cz/dcpublic/Cenik_sluzeb_T-Mobile.pdf",1
"No my ji máme vyfocenou teď ze soboty 11.8. docela budila respekt... Hlavně já jsem se bála, že udělá hup a přeskočí... ;D",1
pozdě švagrová :-D,1
Před asi měsíce seděli na vajíčkách. Nakonec nic...,1
Mockrát děkuji :),2
děkuji za odpověď. Už se nám podařilo dovolat.,2
Tomáš Benda... tak vy jste typickej čech!!! Furt jenom peníze.,0
ale... společensky vyžadováno? To dala dohromady nějaká velká hlava :-),1
"Dobrý den, chtěla bych se zeptat zda máte v prodeji telefon Sony xperia miro v černorůžové barvě.",1
"nádhená vůně,a dlouho vydrží vonět:-)",2
"Všichni si vychvalujete O2,..ale O2 nemá tak kvalitní techniky:D",1
"Tarif je určen pro zákazníky, který si objednají na dva roky. Lze si přenést číslo na smlouvu. Lukáš",1
"štve mě, že je to všechno v Praze a co takhle Chomutov, Most, Kadan?",0
Ja už tam u tech lidi skore nevidim :(,0
"už se moc těšim, až je uvidim naživo :-)",2
Blahopřejeme k úspěchu!Nádhera.,2
Ty minulé skleničky ve tvaru plechovek byly originálnější a hezčí.,0
Dnes jsem ztratil telefon a chci se zeptat jestli nejak nejde zjistit kde se nachazi ?,1
Psal jsem uz mail na Peci o zakazniky a nic...,0
nějaké mi přebývali a více už nasbírat asi nestihnu tak přeposílám pár bodíků:-),1
V tomto případě musím dát operátorce za pravdu :-),2
Chytrý s rychlím :D,1
"zase jsem to nestih, poslední dobou mi skoro pokaždý tyhle bomba akce utečou přímo před očima :-(",0
praktické! hodil by se mi,2
prostě dávno :D,1
Dal jsem like jen proto abych mohl napsat že tenhle operátor je děsně drahý.,0
"O2 cz ,dovíme se na strance taky,že už je po telefonech?Až se všechny rozdají,date mám i vedet že je po?",1
nejvěči smejd sony kdo ma sony tak se trha a nejde jak ma za chvilku v prdeli...,0
No já posílala ve čtvrtek a už taky počítám s tím že povlečení mít nebudu... :(,0
Náš Matěj má také rád umyvadlo,1
"ale jo, jinak pěkný:-)tak prosím něco zelenýho:-)",2
":o) .... pomalinku se stěhuji i s notebookem do postele .... chtěla bych vydržet, ale nevím, nevím .....",1
já osobně finger food tedy hermelínky....,1
"tak se těším slevomate,že příští týden bude koleno :-)",2
souhra náhod...nemáme tam co dělat...,1
přeju všecko nej k 1. narozkám,2
To je opravdu vybornej vysmech:-) chces zpet sve penize? Zaplat:-),0
"Jsem u slevomatu nová - můžete mi prosím říci, jak mohu využít získané kredity? Na co jsou?",1
"Ty vogo - teď jak jsem tu Kofolu viděla, jsem začlala uplně slintat.. :-X :D",2
to auto stojí 350 000 Kč! :P,1
dobrý den!dá se nakombinovat sleva věrnostního programu se slevou 500 za starý mobil?,1
"ty obdélníkové, v levém dolním rohu, ty jsou nejlepší !!",2
"Dobrý večer, děkuji za info. Petr",2
Úžasná Nina Ricci a Burberry... ♥ máme stejný vkus :),2
"kočičky jsou úžasný,hned bych jednu brala... :)je to hezký nápad",2
"Chtěla jsem se zeptat, jestli se začne znovu pordávat marcipánová Milka, v poslední době se nějak ztratila z prodeje...",1
ma nekdo H navic? :) jestli ano piste do zprav s nabidkou co za to :),1
Očividně je to vůbec nezajímá!!!,0
"Markéta: Tak se Slevomatu nabídni, že jim budeš schánět brněnské nabídky a bude :)",1
Zadarmo je akorát tak registrace na Slevomatu ;-),0
tak u nás říkame na čtverečky :-)) i když je to obdelníček :-)),1
"Dobry den, uz jsem v zahranici a nemam aktivovany roaming? Muzete mne prosim navezt jak ho lze aktivovat? Mockrat diky !",1
To je krásné Tome,2
ja bych dala celé od znova až bude fungovat jak ma -,0
Chci takovy hrnecek :-),2
Mám kamaráda který je tydýt :-D :-D,1
"držím moc pěsti, ať se narodí zdravé a silné žirafátko!",2
Tak nějak tuším jaká bude odpověď. Ale třeba překvapíte..,1
Polární medvídek =)),1
souhlasím:-),2
a jestly to tam dává státní televize asi se jich musím zeptat!!!!,1
To by měli dělat ke všem vůním.,1
No to jim určitě pomůže..!,0
no tak to potřebuju.. :) mnaam..,2
Tak Lucinka Kohoutová tohle si přeji k ježíšku :),2
Skvělá zpráva ! Už se na dalšího opičáka těším.,2
Nemáte zač :),2
"To nevím, co jsem koukala, u nás jsou jen hnědý :(",0
Už některému výherci z 1 kola přišel email ?,1
"však v pořádku ;) já jen, že se tu k tomu nikdo neměl, tak jsem aspoň přispěla svým poznatkem..",1
Tajemnější a teplejší verze??,1
Platíte jen když do ní voláte. Jinak ne.,1
"2 obálky odeslané 3.9. stále nepřičtené, a to už je dnes poledne...",0
Dotazník odeslán. Děkuji za odpověď a jako dlouholetí klienti doufáme v rozumnou domluvu.,2
mam známou a ta je špendlí k sobě tak to nereší,1
Moje řeč... :),2
wtf jakej vocas to může počítat já bych se z toho zbláznil :D :D,1
"Ne toto hrát nebudeme, protože všechy tyto hry jsou oběťmi podvodu. Dokud dotyční nepředvedou nahrané video, tak to nemá význam.",0
"Nějaká slevička do salónu Sabai by nebyla? Mají pobočku v Brně, v Praze, Bratislavě....Mě by se to šiklo;-)))",1
tady mám pro vás obrázek gaviála,1
"vyřešilo se to! a určitě to nebyla jenom moje chyba, kdybych měla telefon s internetem tak neřeknu nic.. Prostě jsme to vyřešili a je to",1
"A co podniknout hromadný sex.,.",1
"No, v ČR je to úplně jedno, u jakého operátora jste :)",0
k balení kofol nafukovacího antonia banderase ?,1
čočičky jsou ťuťky úžasný :-)),2
To je tak když dělají Bb na poslední chvíli...,0
"Kačí hezký, už vidím hotel natřískaný zamilovanýma dvojicema, zajímavá představa Silvestra. :)",1
"tak na to, abych byla v prde*i snad slevomat nepotřebuju =)",0
"solidni cecky ma ta tmavovlaska,nenechal bych se dlouho premlouvat,chvilu jo,asi rak 3vteriny... :-)",2
"Znám, vydařená výstava, doporučuji!",2
"za 18 hodin , skvělá Milka",2
tohle prostě přehnali nááááářez,0
Dekuji za dokonalou odpoved :),2
Jdu do toho :-),2
"Super, mobil pracuje v novém :) a povedeném, podobném Androidu :). Díky :)",2
"tak už přestávám věřit,14 dní čekám na připsání bodů,je to možně??????",0
"Marku, spíš svině převlečená za kamaráda.",0
Vůbec mi ho není líto a už se moc těším :-),2
"Dobry den. Ondro, me nezajima konkurence. Jsem vas zakaznik 10 let a nechal jsem vam na trzbach kolem dveste tisic.",0
mně taky chodí všechno 2x ... a nejlíp v 6 ráno. To fakt nechápu,0
"škoda, že se to seká :(",0
Já chci taky pro dospělé:-),1
ty si s tema žralokama prostě nedáš pokoj!,1
"Litujeme, šéfa gangu se Vám nepodařilo chytit. Byli jste mezi 5310 - 5325.",1
"Tak, ted jeste doladit to hlavni, predrazene sluzby :-) :-)",0
Přesně. Já už v McDonaldu nebyl dlouho. :( :D,1
"Hmmm,to bych si nechala líbit :)",2
"koukám, že admin O2 neodpovídá na otázky. Alespoň ne na ty, které se týkají cen za mobilní služby. Celkem slušná ignorace :)",0
Štěpán: taky jsem zvědavý jak dopadne měření. Jinak trať v Radotíně je fakt supr. Hlavně ta délka a naučit se všechny zatáčky.,2
jednu sem tam ke kachnicce poslal... :),1
Krásné vánoce :-)),2
"mooooc pěkný, stálo za to vydržet :-)!!!! Gratuluju!!!!",2
"Chickenburger či jak se to píše, dneska sem si ho dala a čóveče dobrýýý :DD",2
Mají kredity nějakou platnost do kdy je musím vyčerpat?,1
nejlepsi.. pouzivam uz x let a stale krasna!,2
"Katie: Zkuste vypnout, zapnout :)",1
"Souhlasím, fakt mi to sledování chybí :))) Bylo to fantastické a číst průběžné komentáře byl požitek...",2
už de vidět hlavička draka 21:15 30.7.2012 třetí dolní vajíško,1
tak to jste dobrý kokoti :-D,0
"Nic moc chuť, je to fakt pro fajnšmekry zralých sýrů. Jak sýr, tak omáčka.",0
Dekuji budu tedy nadále čekat,1
"vkusné, pěkné... :o)",2
Krásná fotka,2
"h nemám ale vyměním L za N,P,M,B,G,A,O A big mac ;)",1
Něco mi uniklo ?,1
nádherné vůně ;-),2
to by mě taky zajímalo.,1
"V Karviné máme také několik firemních čísel mimo signál, což je dost průšvih!",0
...na Hluboké to ani jinak nejde... :),1
"Moc se mi to líbí,úžasné!",2
Můj Android Market to dsl.cz vůbec nenašel :-(,1
Onřej: a k tomu sou všichni nazí a krásní.. a Leoš do toho zpívá že neni svalnatej.. ; Pak chápu že se to některým třeba včera nelíbilo.. :),1
a na takovejch hodnotach je ale bohuzel postavena cela dnesni spolecnost... vsichni delaji do vyse sveho platu :),1
je mi to moc líto - taková ztráta :-(,0
"Ovšem nutno podotknout, že zátiší s hráškově zelenou fabii tomu dodává na pro100 skvostnou atmosféru",1
Aneta Černá: to bylo v Praze??? Vždyť je tam turniket a každý návštěvník jím musí projít s použitím vstupenky!!!,1
Kdyby ten půlitr byl pravej a plnej kofči..,1
"Jestli jsou to opravdu ty brazilské,tak si kupte o číslo větší.Mají na sobě někdy i evropské číslování,ale nesedí to,jsou menší.",1
"neprisel, zrovna jsem jim sem chtela napsat, ale kdyz neodpovedeli tobe, neodpovi ani me..",0
Ten který bude mít tarif jako v civilizovaném světě .),0
"O2 CZ: ""Každých 10 minut připojíme k internetu novou českou rodinu! Co stihnete za 10minut vy?"" Zákazník: ""Projet vaši FUP!""",0
"Ivo, budu se za vás modlit i coby ateista :D",1
"Dobrý den, jaký je poplatek v případě, že chci vypovědět smlouvu?",1
Už to sem nedávejte xD Dělá mi to chutě :),1
"Kde ""u nás"" ?",1
Na co jim malovat iluzy dokonalého světa.,1
Dobrý den chtěl bych se zeptat kdy začnou gorily opět chodit do výběhu?,1
Jednoduše KOFI,1
Hádejte se kvůli kofole..;) nemáte něco lepšího na práci? :D,1
"Já žasnu, kdo vymyslel tuhle úchylnou sérii reklam.....",0
Minimálně s L+ tarifem ... :) Kkti,0
Já jsem u tmobilu už 7let a jsem spokojená!,2
určitě máš kancl vedle gen.řídi :D,1
"jestli neuvažujete o tom, že kredity z kola šteští budou platit neomezeně :o)nebo aspoň dýl než je to teď",1
"kde najdu seznam výherců,děkuji",1
Huráá a blahopřeji...,2
Za chvilku si budeme moct odstranit i celý obličej:D,1
"a ja myslela ze to jen me xD... zkousim to uz od vcerejska, jeste jsem nespala, ani jednou to neslo, nechapu jako",0
Kofola je cigánský pot :-! :-P :D,0
Já chci zase Mexiko.,1
"mezi 14:50 - 15:50 ,stejně už se to prozradilo ,takže to je jedno xD",1
mno frajerka skočit z mosu i s kolem a bez otevření padáku :),1
včera jsme kolem něho jeli,1
"Občas mi sms brána neskočí. JEdnou se mi podařilo sms odeslat, ale ted uz mi dochází trpelivost.",0
"na internetu v ceníku tam maj 119,-, ale ještě nadávno to bylo 115,-",1
"já, nejsou money a čas",1
JAj ty si vul to máš u simkarty u toho letáku ne v kterym si měl kartu :-DDDD co si vyváděl,1
a vyměnit se dá na pobočce?,1
Táborsko by bylo nejlepší:),1
moc děkuji milce vše nám přišlo hrníčky jsou nádherné a syn spokejený dělá si sám tassimo milku děkuji děkuji děkuji,2
Jaktože nekterym odpovíte a me ne?!!!,0
j je skvěla i ten černej krasně voni,2
Balonky jsou jen do výšky 250m... každopádně ted ta hra už nejde vůbec takže asi máme smůlu,1
Pravděpodobnost skoro stejná jako ve sportce :-),1
"Ahoj, nezkoušeli jste domluvit slevu na Fresh drinky v Mangaloo? :-)",1
košík je levnější :D,1
"Milý Slevomate, není možné se vám dovolat a na maily neodpovídáte.Odečetli jste mi částku za voucher dvakrát, co s tím uděláme?",0
"platbu kartou bych zavedla všude, nenosit peníze, to by bylo něco :)",1
Nebo klasicky na pobočce či přes infolinku *11,1
Mám dva velké :)) jsou super...,2
"Přitom by stačilo upravit ceny volání tak, jaké jsou v okolních zemích...",0
To je nádhera!,2
já tež si davam... brigada je velka fuška... ale kofola to vždy vyladí :D,2
co to stoji ?,1
"my to ví,e",1
"Aha, takže nejsem sama, no tak si počkám no",1
Olli Ba'al Zapleta:l Koupím na ONU a ušetřím na litru 5kč k tomu nepotřebuji O2 ani Agip/// za vašim autem bych teda jet nechtěla...,0
Někdo bohužel na ty sms ma.. ale když jsem doma určitě nebudu psat z mobilu.. ale urcitě z internetu.:),1
"Marti ale jen těm, co nevyplnili adresu ve formuláři :) ty seknuté se odeslali, to tu psali, tak už se můžete těšit na čokoládky :)",1
johny knírač,1
"mě se to stává vždycky, nevadí",1
Nejde bohužel i dnes.... Opravdu úžasné stránky. O rychlosti ani nemluvím....,0
"ano v mekáči,kamarád dělal v shopping parku a teď pracuje na Nové Karolíně. A jsem si jistý,chutnají stejně jako chees za 20 :-D",1
"Jéé, děkuju :-))))",2
Nazdar neví někdo jestli je možný obědnat zboží z e-shopu aby mi přišlo na prodejnu??,1
už mam chut :),2
"Mám 6 bodů navíc. Pokud by měl někdo zájem, tak se ozvěte :-)",1
moře Sázava Hory prostě parádaaa :),2
"Sloní trus, to není hnus, pod kytičky si ho zkus :-)",1
Ve velkoskladu (odběr možný už od 15ks plechovek) je cena Pepsi 5kč za kus vč. daně po celý rok :-),1
nějaký pěkně levný ski-passy :),1
zajímalo by mě kdo má čas jít na masáž od pondělí do pátku mezi 12-15h,1
Já bych taky brala nějakej ten batoh :-),2
"jooo tak to bude s příchutí kávy nebo něco když nás laikuje tassimo :D doufám, že bude rychle v prodeji :D",2
já bych vám taky poslala kartičky mam jich docela dost moje identifikační číslo je : 1425841902,1
"už mi mail dorazil, děkuji :-)",2
